종가,52주최고,고점대비%,신고가갱신,OBV위치%,5일수익%,20일수익%,거래량배수,20일선위,60일선위,데이터일수,A_신고가임박,B_OBV신고가,C_연속양봉,티커,종목명,시총(억),거래대금(억)
79300.0,179900.0,-55.92,False,14.1,14.76,22.57,1.72,True,True,323,False,False,True,140410,메지온,24252.365808,78.2076435
3600.0,20800.0,-82.69,False,100.0,0.42,56.86,2.26,True,True,192,False,True,False,950250,테라뷰,1313.6470976,76.24002887
5780.0,7560.0,-23.54,False,81.5,-4.62,10.31,0.35,False,True,323,False,False,False,088350,한화생명,50374.74,78.0651921
41850.0,83100.0,-49.64,False,91.7,11.45,29.37,0.71,True,True,323,False,False,False,020150,롯데에너지머티리얼즈,21914.9462655,77.89088725
75800.0,124800.0,-39.26,False,87.5,15.02,16.62,0.79,True,False,323,False,False,False,281820,케이씨텍,14967.787716,77.7441845
69900.0,170000.0,-58.88,False,63.1,1.75,0.29,0.49,False,False,323,False,False,False,454910,두산로보틱스,45438.80598,75.7958415
18810.0,40000.0,-52.97,False,91.0,16.18,28.31,1.66,True,True,323,False,False,False,032500,케이엠더블유,8210.5050146,76.245086
188000.0,214000.0,-12.15,False,42.7,-1.88,4.16,0.26,False,True,323,True,False,False,005830,DB손해보험,123009.655422,75.990242
12610.0,39600.0,-68.16,False,84.2,29.73,28.41,1.5,True,True,323,False,False,False,274090,켄코아에어로스페이스,1743.8146062,75.4951595
15080.0,17910.0,-15.8,False,94.2,3.71,28.67,0.23,True,True,323,False,False,False,003350,한국화장품제조,3455.65,75.5255892
88000.0,183300.0,-51.99,False,93.3,7.45,0.46,0.86,True,True,323,False,False,False,078600,대주전자재료,13882.457992,74.567259
27850.0,63500.0,-56.14,False,87.4,24.05,11.62,1.7,True,False,323,False,False,False,330860,네패스아크,3387.16451,72.95924675
440000.0,979000.0,-55.06,False,98.8,5.39,-1.01,0.32,False,False,323,False,False,False,277810,레인보우로보틱스,84874.37875,70.9708625
12850.0,30300.0,-57.59,False,99.0,41.52,46.86,36.62,True,True,323,False,False,True,425040,티이엠씨,2247.097045,68.5434478
7000.0,9170.0,-23.66,False,95.4,-11.17,32.58,0.33,True,True,323,False,False,False,053260,금강철강,1349.712,68.93992595
47300.0,79100.0,-40.2,False,88.9,-1.05,-7.44,0.64,False,False,323,False,False,False,204320,HL만도,22257.67488,71.6188695
231000.0,287000.0,-19.51,False,19.0,-1.28,11.86,0.45,True,True,323,False,False,False,443060,HD현대마린솔루션,104237.7945,68.2688225
42400.0,72200.0,-41.27,False,86.4,8.86,0.95,0.77,True,False,323,False,False,False,005290,동진쎄미켐,21432.937983,67.713635
38200.0,67608.0,-43.5,False,94.5,5.52,13.19,0.37,False,True,323,False,False,False,356860,티엘비,9101.28384,66.534695
110000.0,211000.0,-47.87,False,62.8,-6.7,14.35,0.56,False,False,323,False,False,False,023530,롯데쇼핑,31230.78552,67.7022185
13480.0,37300.0,-63.86,False,97.1,25.51,29.24,1.79,True,True,323,False,False,False,452280,한선엔지니어링,2627.306955,64.06321425
21900.0,34750.0,-36.98,False,73.4,-1.79,33.46,0.71,False,True,323,False,False,False,053690,한미글로벌,2388.7459,66.667295
83600.0,204500.0,-59.12,False,79.5,33.12,31.86,1.21,True,True,323,False,False,True,126340,비나텍,5887.93948,64.536648
9890.0,21350.0,-53.68,False,99.3,10.63,40.68,0.51,True,True,323,False,False,False,115440,우리넷,1082.6674876,64.9197032
34400.0,49900.0,-31.06,False,100.0,14.1,0.29,1.71,True,False,323,False,True,False,127120,제이에스링크,12305.436244,64.24574225
13620.0,32725.0,-58.38,False,86.8,21.5,23.37,0.75,True,True,323,False,False,False,417200,LS머트리얼즈,9072.2215719,62.35558285
13740.0,104000.0,-86.79,False,0.0,-15.65,-8.58,5.88,False,False,126,False,False,False,493280,아이엠바이오로직스,2047.443762,59.97020905
361000.0,1066000.0,-66.14,False,83.7,-2.17,-21.09,0.43,False,False,323,False,False,False,307950,현대오토에버,99137.69493,63.8337325
14990.0,22250.0,-32.63,False,99.1,2.04,29.9,0.63,True,True,323,False,False,False,417840,저스템,3425.8332738,60.57039435
4390.0,11450.0,-61.66,False,98.8,-11.94,-16.38,0.72,False,False,323,False,False,False,064260,다날,3332.18238085,63.86926787
57200.0,57900.0,-1.21,False,99.6,14.4,47.23,1.09,True,True,323,True,False,True,098120,마이크로컨텍솔,4779.84045,61.492633
298000.0,335500.0,-11.18,False,43.7,0.34,-5.7,0.46,False,True,323,True,False,False,051900,LG생활건강,44851.691385,60.5052275
53300.0,69400.0,-23.2,False,27.3,0.38,1.52,0.6,False,False,323,False,False,False,030200,KT,133823.514735,59.796936
21750.0,34950.0,-37.77,False,85.2,36.28,34.93,0.77,True,True,323,False,False,True,290550,디케이티,4340.26691,59.67101775
48400.0,54700.0,-11.52,False,85.4,-4.72,-4.35,0.33,False,True,323,True,False,False,001450,현대해상,41856.89075,59.79056875
160000.0,392500.0,-59.24,False,39.4,15.86,-12.52,0.38,False,True,323,False,False,False,087010,펩트론,37261.1253,58.7965815
56900.0,108500.0,-47.56,False,81.5,17.2,7.97,1.17,True,True,323,False,False,False,195870,해성디에스,9605.0,58.176742
3350.0,5940.0,-43.6,False,91.2,-2.76,-4.96,0.91,False,False,323,False,False,False,018880,한온시스템,34379.419957,58.3757051
4430.0,6190.0,-28.43,False,99.0,12.01,35.27,0.32,True,True,323,False,False,False,413630,씨피시스템,1630.53807375,57.69635028
12510.0,31500.0,-60.29,False,99.0,1.54,40.56,0.44,True,True,200,False,False,False,0015N0,아로마티카,1578.403711,57.68462475
130900.0,199759.0,-34.47,False,96.4,-7.36,30.12,0.23,False,True,323,False,False,False,000880,한화,69434.223894,57.838942
111400.0,185900.0,-40.08,False,59.3,-0.09,-1.85,0.24,False,True,323,False,False,False,003550,LG,168125.508448,57.686636
29650.0,51000.0,-41.86,False,71.1,17.19,31.19,1.87,True,True,323,False,False,False,036810,에프에스티,6310.9134935,55.94202975
16760.0,70700.0,-76.29,False,94.6,6.41,5.54,0.56,True,True,323,False,False,False,100790,미래에셋벤처투자,8924.257104,55.460469
14630.0,37000.0,-60.46,False,70.8,16.57,3.76,0.65,True,False,323,False,False,True,033160,엠케이전자,3610.916526,55.5297207
81500.0,225000.0,-63.78,False,51.1,-2.63,-20.8,0.54,False,False,323,False,False,False,141080,리가켐바이오,30281.883924,55.407511
31100.0,55782.0,-44.25,False,66.1,18.48,22.44,0.47,True,True,323,False,False,True,183300,코미코,15486.0274125,54.872312
6460.0,26600.0,-75.71,False,93.7,7.85,-1.22,1.03,True,False,323,False,False,False,090710,휴림로봇,7747.4250792,53.8253058
266500.0,348500.0,-23.53,False,85.1,4.1,17.14,0.42,True,True,323,False,False,False,064760,티씨케이,29513.65824,55.0086875
7780.0,19150.0,-59.37,False,92.2,6.28,29.45,0.31,False,True,323,False,False,False,033790,피노,6574.0968843,52.71173775
42100.0,115000.0,-63.39,False,91.7,8.23,15.18,1.3,True,True,323,False,False,False,389500,에스비비테크,2818.648656,52.688575
27400.0,41150.0,-33.41,False,87.5,26.27,42.93,1.32,True,True,323,False,False,False,033640,네패스,6272.102944,52.3228935
75700.0,129200.0,-41.41,False,1.5,-3.32,-10.2,0.44,False,False,323,False,False,False,000100,유한양행,55800.761998,51.7956465
88300.0,184400.0,-52.11,False,81.2,3.03,3.76,0.57,True,True,323,False,False,False,011790,SKC,43844.895432,51.786487
206000.0,337500.0,-38.96,False,0.0,-10.24,-17.76,1.12,False,False,323,False,False,False,145020,휴젤,26281.8633,51.3807575
32650.0,53300.0,-38.74,False,71.4,-5.09,34.92,0.74,True,True,323,False,False,False,014620,성광벤드,8830.32353,50.8520965
6480.0,9790.0,-33.81,False,93.1,33.2,74.19,1.52,True,True,323,False,False,True,032580,피델릭스,2130.3917152,50.97289045
23850.0,36500.0,-34.66,False,98.5,12.5,33.61,0.36,True,True,323,False,False,False,126730,코칩,2109.215303,49.900298
1122000.0,2188000.0,-48.72,False,47.3,-2.6,-16.52,0.23,False,False,323,False,False,False,010130,고려아연,234820.90125,50.23974
108900.0,206000.0,-47.14,False,84.2,18.37,4.11,0.46,True,False,323,False,False,False,420770,기가비스,13715.170156,50.0211715
19470.0,88302.0,-77.95,False,62.3,10.12,1.72,0.82,True,False,323,False,False,False,348340,뉴로메카,4590.3919464,49.06126275
12640.0,28500.0,-55.65,False,71.9,0.96,-11.55,1.12,False,False,323,False,False,False,019210,와이지-원,4757.0778112,49.8953422
20200.0,29500.0,-31.53,False,74.2,-6.48,-6.48,0.43,False,False,323,False,False,False,323410,카카오뱅크,96855.448711,48.11022325
20950.0,31250.0,-32.96,False,70.6,2.7,9.06,0.48,True,True,323,False,False,True,086450,동국제약,9588.84904,49.30976425
3960.0,10180.0,-61.1,False,82.4,25.12,-6.6,4.4,True,True,323,False,False,False,314130,지놈앤컴퍼니,2110.28179875,48.07150378
4620.0,10300.0,-55.15,False,88.2,-4.84,-4.74,0.52,False,True,323,False,False,False,003530,한화투자증권,9955.01676,45.67393476
12790.0,49450.0,-74.14,False,96.0,7.21,8.3,1.45,True,True,323,False,False,True,056080,유진로봇,4878.8480136,45.4755551
20050.0,29550.0,-32.15,False,16.4,-3.61,-0.74,0.37,False,False,323,False,False,False,024110,기업은행,160681.3126035,45.126068
30900.0,38500.0,-19.74,False,14.9,-5.79,13.39,0.38,True,True,323,False,False,False,175330,JB금융지주,57541.982704,44.97227725
58900.0,78400.0,-24.87,False,75.8,-2.97,-11.83,0.5,False,False,323,False,False,False,161390,한국타이어앤테크놀로지,73457.915917,44.8185555
162200.0,1233000.0,-86.85,False,28.9,4.11,-4.64,0.44,False,False,323,False,False,False,000250,삼천당제약,38001.10464,44.641504
21150.0,31550.0,-32.96,False,87.6,0.71,12.26,0.76,False,True,323,False,False,False,091580,상신이디피,2832.2465375,44.619366
5120.0,7290.0,-29.77,False,86.4,0.79,77.16,0.25,True,True,323,False,False,False,443670,에스피소프트,1241.3461588,44.4244672
33850.0,35750.0,-5.31,False,97.4,6.11,5.29,0.42,True,True,323,True,False,False,096530,씨젠,16006.532685,44.4575745
26350.0,42600.0,-38.15,False,68.2,0.19,1.54,0.83,True,False,323,False,False,False,005940,NH투자증권,95255.17509,43.870208
200500.0,326000.0,-38.5,False,72.7,-4.98,-10.49,0.43,False,False,323,False,False,False,259960,크래프톤,91495.886,42.2315575
395000.0,579000.0,-31.78,False,7.1,-4.7,-13.28,0.55,False,True,323,False,False,False,004370,농심,24178.50195,43.2339725
26700.0,47400.0,-43.67,False,87.1,-7.93,0.56,0.61,False,True,323,False,False,False,294570,쿠콘,2699.53831,41.2084975
205000.0,343500.0,-40.32,False,63.0,0.49,-9.29,0.44,False,False,323,False,False,False,036570,NC,44488.40543,42.1330425
64000.0,119500.0,-46.44,False,50.4,-1.54,15.94,0.51,True,True,323,False,False,False,011170,롯데케미칼,27333.492741,41.09278
43150.0,108400.0,-60.19,False,57.8,9.8,5.5,0.72,True,True,323,False,False,False,101490,에스앤에스텍,9099.3258935,41.0104325
5610.0,12250.0,-54.2,False,98.8,-1.92,-5.87,0.76,False,True,323,False,False,False,094480,갤럭시아머니트리,2228.2547984,40.98604355
39950.0,79200.0,-49.56,False,66.6,-14.64,-10.83,0.43,False,False,323,False,False,False,377300,카카오페이,54458.500355,40.74359075
30100.0,44600.0,-32.51,False,62.7,22.36,21.86,3.71,True,True,323,False,False,True,272110,케이엔제이,2359.46613,40.6159315
83800.0,153000.0,-45.23,False,33.3,-3.12,16.55,0.63,True,True,323,False,False,False,041510,에스엠,19300.22367,39.8888665
8200.0,9450.0,-13.23,False,96.4,-8.89,60.78,0.47,True,True,323,True,False,False,020120,키다리스튜디오,3009.5777992,39.8271446
6190.0,10410.0,-40.54,False,89.6,4.56,11.93,0.77,True,True,323,False,False,False,125020,티씨머티리얼즈,2189.909375,38.7157064
20900.0,24950.0,-16.23,False,87.8,-0.95,-8.53,0.24,False,True,323,False,False,False,011200,HMM,197608.354715,39.7789825
77700.0,144100.0,-46.08,False,4.4,-0.38,-10.07,0.37,False,False,323,False,False,False,326030,SK바이오팜,61084.335,38.314084
3015.0,10450.0,-71.15,False,73.4,14.42,22.56,3.16,True,True,323,False,False,False,092220,KEC,1210.6017342,39.11255705
78100.0,171600.0,-54.49,False,99.8,5.11,0.13,0.61,True,True,323,False,False,False,090360,로보스타,7653.75,38.0935305
58300.0,79700.0,-26.85,False,46.3,-3.95,-2.83,0.59,False,False,323,False,False,False,241560,두산밥캣,56171.65409,37.0281715
7570.0,20503.0,-63.08,False,100.0,17.91,-0.13,6.61,True,False,323,False,True,False,047920,HLB제약,2220.5164012,37.0096308
111100.0,150100.0,-25.98,False,76.0,-2.37,-13.41,0.41,False,False,323,False,False,False,271560,오리온,44074.59862,36.84018
15750.0,23050.0,-31.67,False,49.9,-1.81,9.68,0.36,True,False,323,False,False,False,138930,BNK금융지주,48051.1050066,36.80081835
34350.0,88800.0,-61.32,False,54.8,-0.15,-8.03,0.5,False,False,323,False,False,False,450080,에코프로머티,24395.378215,36.373177
6840.0,8850.0,-22.71,False,93.9,-2.98,-4.87,0.43,False,True,323,False,False,False,073240,금호타이어,19993.3159752,36.7969057
9150.0,10990.0,-16.74,False,97.9,9.84,28.87,0.66,True,True,323,False,False,False,446540,메가터치,2713.0810563,36.3520556
2895.0,6180.0,-53.16,False,99.0,-0.69,18.65,0.64,True,True,323,False,False,False,256840,한국비엔씨,1986.8714383,36.15510269
465000.0,692000.0,-32.8,False,78.1,-1.27,2.88,0.38,False,True,323,False,False,False,002380,KCC,39828.07296,36.071005
9640.0,11920.0,-19.13,False,78.5,-10.82,-6.13,0.51,False,True,323,False,False,False,317400,자이에스앤디,3773.539196,35.76111185
46900.0,73000.0,-35.75,False,71.1,-3.89,-21.57,0.37,False,False,323,False,False,False,009420,한올바이오파마,24814.30305,35.73580975
18400.0,28750.0,-36.0,False,39.9,18.94,18.18,2.52,True,True,323,False,False,False,020000,한섬,3962.505393,34.6916266
30200.0,75500.0,-60.0,False,90.5,-5.63,-20.32,0.21,False,True,323,False,False,False,124500,아이티센글로벌,7065.7784715,34.6533425
60200.0,144000.0,-58.19,False,94.5,21.62,34.08,0.69,True,True,323,False,False,False,295310,에이치브이엠,7368.307452,33.7063065
56900.0,104900.0,-45.76,False,48.1,3.83,13.12,0.5,True,True,323,False,False,True,120110,코오롱인더,17159.076336,34.1711035
7410.0,18200.0,-59.29,False,95.4,2.92,11.6,0.41,True,True,323,False,False,False,006910,보성파워텍,3674.9108352,34.00008235
131600.0,155500.0,-15.37,False,88.1,1.31,-6.0,0.27,False,True,323,False,False,False,241710,코스메카코리아,13969.44,33.4159415
46700.0,97900.0,-52.3,False,93.6,5.06,-7.16,0.88,False,False,323,False,False,False,489790,한화비전,23527.58974,33.2228575
24100.0,38900.0,-38.05,False,52.6,-4.93,-15.59,0.59,False,False,323,False,False,False,123330,제닉,1924.43622,33.548959
56300.0,87900.0,-35.95,False,72.1,12.38,10.61,0.43,True,True,323,False,False,True,166090,하나머티리얼즈,11095.275114,33.27722
13110.0,19790.0,-33.75,False,91.7,-4.59,12.15,1.45,True,True,323,False,False,False,005440,현대지에프홀딩스,24153.4111083,33.1437207
2705.0,5030.0,-46.22,False,98.1,5.05,3.05,0.42,True,True,323,False,False,False,289080,SV인베스트먼트,1641.7737609,33.07942942
28750.0,36500.0,-21.23,False,80.8,15.69,22.34,1.01,True,True,323,False,False,False,056190,SFA,10269.90536,33.09581525
6010.0,10300.0,-41.65,False,95.8,-7.68,26.39,0.12,False,True,323,False,False,False,079650,서산,1228.0,33.05488915
29900.0,95900.0,-68.82,False,82.8,-1.81,-14.69,0.53,False,False,181,False,False,False,491000,리브스메드,7462.9325805,31.3829115
34300.0,60700.0,-43.49,False,83.4,6.69,-2.28,0.6,True,False,323,False,False,True,170920,엘티씨,3655.187596,32.9652105
27700.0,51400.0,-46.11,False,72.8,13.76,20.7,1.16,True,True,323,False,False,False,089890,코세스,4685.251765,32.4806145
1793.0,4795.0,-62.61,False,97.6,-2.13,0.28,0.2,True,True,323,False,False,False,003280,흥아해운,4346.88217392,32.43247577
34500.0,77400.0,-55.43,False,45.6,1.02,7.14,0.42,True,True,323,False,False,False,263750,펄어비스,21901.102635,32.230129
11620.0,31600.0,-63.23,False,95.6,-5.99,-10.62,0.33,False,False,323,False,False,False,100090,SK오션플랜트,7303.6932801,32.1411003
263000.0,517000.0,-49.13,False,24.4,-3.66,-1.68,0.31,False,False,323,False,False,False,039490,키움증권,68980.47108,31.7797875
5740.0,6600.0,-13.03,False,96.2,-5.12,-9.18,0.18,False,True,323,True,False,False,028670,팬오션,31005.031696,31.3696484
11630.0,68500.0,-83.02,False,87.4,4.77,-10.88,0.53,False,False,92,False,False,True,439960,코스모로보틱스,3735.0670526,31.11479185
328500.0,773000.0,-57.5,False,89.3,-0.3,-10.85,0.18,False,False,203,False,False,False,0126Z0,삼성에피스홀딩스,81367.57023,31.36228
23400.0,77953.0,-69.98,False,99.0,4.7,-12.69,0.54,False,False,323,False,False,False,466100,클로봇,7243.174926,30.49290375
100000.0,222000.0,-54.95,False,45.8,1.01,6.72,0.31,True,False,323,False,False,False,069960,현대백화점,21478.652352,30.5159195
13310.0,20000.0,-33.45,False,83.5,10.82,-0.3,0.77,True,True,323,False,False,True,006660,삼성공조,1077.5492364,30.33011575
11780.0,21150.0,-44.3,False,99.6,13.93,14.93,6.41,True,True,323,False,False,False,094360,칩스앤미디어,2586.1236814,30.12245295
12160.0,12900.0,-5.74,False,100.0,17.72,37.25,0.89,True,True,323,True,True,True,051160,지어소프트,1920.376763,30.15367125
56100.0,104600.0,-46.37,False,92.1,-4.75,-4.43,0.46,False,True,323,False,False,False,006110,삼아알미늄,8650.61626,29.892042
174700.0,252000.0,-30.67,False,0.0,-3.16,-7.86,0.43,False,False,323,False,False,False,097950,CJ제일제당,26600.746662,29.905341
6960.0,21500.0,-67.63,False,92.9,7.74,4.5,0.43,True,True,323,False,False,False,048410,현대바이오,6765.0405972,29.74897935
52300.0,148300.0,-64.73,False,91.1,7.95,-5.42,0.32,False,False,323,False,False,False,007810,코리아써키트,12542.91026,29.5405475
45600.0,94000.0,-51.49,False,97.2,2.93,-4.4,0.33,False,True,323,False,False,False,323280,태성,13971.12585,29.40309025
128500.0,235000.0,-45.32,False,25.6,-2.87,1.02,0.35,False,False,323,False,False,False,001040,CJ,37579.973424,29.442418
6460.0,20884.0,-69.07,False,95.0,-22.36,89.17,0.2,True,True,323,False,False,False,187660,페니트리움바이오,4189.7895715,29.2177134
49200.0,67500.0,-27.11,False,81.8,7.78,2.93,0.87,True,True,323,False,False,True,007340,DN오토모티브,28085.2152,29.34968025
9430.0,14390.0,-34.47,False,79.8,7.89,6.67,2.03,True,True,323,False,False,False,036200,유니셈,2885.5033843,29.29013105
28650.0,45400.0,-36.89,False,75.2,12.8,9.77,0.87,True,True,323,False,False,True,074600,원익QnC,7505.224,28.9427315
68000.0,75000.0,-9.33,False,89.2,10.93,19.51,1.15,True,True,323,True,False,True,053800,안랩,7677.28914,29.106208
44800.0,45000.0,-0.44,False,87.5,16.82,28.0,2.54,True,True,323,True,False,True,029460,케이씨,4876.5867375,28.810384
13700.0,19900.0,-31.16,False,78.8,14.17,5.38,1.38,True,True,323,False,False,False,114810,한솔아이원스,3785.256903,28.6679575
38350.0,120100.0,-68.07,False,97.6,48.64,11.64,1.19,True,True,281,False,False,True,468530,프로티나,4175.535648,28.05231375
9480.0,17800.0,-46.74,False,98.4,3.27,68.09,0.1,True,True,323,False,False,False,032940,원익,1773.8351475,28.5731509
11160.0,16960.0,-34.2,False,87.9,-3.54,44.19,0.23,True,True,323,False,False,False,042510,라온시큐어,1258.2903124,28.24949325
339000.0,530000.0,-36.04,False,80.4,4.63,2.73,0.48,True,True,323,False,False,False,357780,솔브레인,26213.76742,28.21108
55400.0,78200.0,-29.16,False,74.2,0.18,-20.86,0.35,False,True,323,False,False,False,181710,NHN,18104.2204,28.195167
9800.0,16430.0,-40.35,False,98.7,8.17,44.54,0.37,True,True,323,False,False,False,004710,한솔테크닉스,5253.5499013,28.01968855
14610.0,31700.0,-53.91,False,97.6,-0.48,22.36,0.58,True,True,323,False,False,False,105840,우진,2977.136558,27.536104
8570.0,13360.0,-35.85,False,95.1,-4.25,27.72,0.26,True,True,323,False,False,False,441270,파인엠텍,3650.726618,27.31040355
44050.0,83200.0,-47.06,False,100.0,11.94,0.34,1.32,True,False,323,False,True,False,399720,가온칩스,5217.89136,27.09506825
50200.0,61000.0,-17.7,False,88.4,2.97,-11.15,0.11,True,True,323,False,False,False,008930,한미사이언스,34469.3412,27.422337
32450.0,51600.0,-37.11,False,82.3,2.69,6.05,1.12,True,True,323,False,False,False,060370,LS마린솔루션,17082.105258,26.762066
50800.0,118200.0,-57.02,False,30.1,-1.36,1.4,0.49,False,False,323,False,False,False,071970,HD현대마린엔진,17367.80544,26.777521
43300.0,92500.0,-53.19,False,82.2,5.87,3.59,0.7,True,True,323,False,False,False,001430,세아베스틸지주,15743.470241,26.6923875
7910.0,11810.0,-33.02,False,100.0,15.81,19.13,75.12,True,True,323,False,True,True,099750,이지케어텍,1018.9743058,26.02496835
90900.0,172100.0,-47.18,False,90.8,3.3,-17.51,0.3,False,False,323,False,False,False,237690,에스티팜,19102.12377,26.268056
10710.0,25650.0,-58.25,False,93.2,17.43,8.95,2.79,True,True,323,False,False,True,163730,핑거,1348.0597152,25.52961425
2390.0,6190.0,-61.39,False,94.0,1.27,-10.49,0.29,False,True,323,False,False,False,001510,SK증권,5544.14318745,25.57870771
137300.0,175900.0,-21.94,False,92.6,0.15,13.0,0.3,True,True,323,False,False,False,180640,한진칼,92265.46405,25.381754
6130.0,16240.0,-62.25,False,84.4,-2.23,-9.59,0.73,False,False,323,False,False,False,001740,SK네트웍스,12336.5241735,25.3074148
10230.0,13290.0,-23.02,False,99.1,15.07,-5.54,0.51,True,True,323,False,False,False,003010,혜인,1346.2799073,25.2539229
20350.0,45600.0,-55.37,False,98.9,-5.57,-1.21,0.1,False,False,323,False,False,False,022100,포스코DX,31167.119445,24.56154925
54300.0,70700.0,-23.2,False,94.0,-6.54,-10.98,0.37,False,True,323,False,False,True,005090,SGC에너지,7910.723817,24.9454805
78200.0,159200.0,-50.88,False,50.2,0.77,-4.87,0.28,False,True,323,False,False,False,103140,풍산,22055.106786,24.419144
5170.0,10480.0,-50.67,False,96.4,3.4,1.37,0.18,False,True,323,False,False,False,025980,아난티,5069.381579,23.94449415
73500.0,136400.0,-46.11,False,62.1,-1.47,1.24,0.47,False,False,323,False,False,False,139480,이마트,20282.926965,23.9343885
16220.0,35100.0,-53.79,False,23.2,3.97,5.94,0.18,False,True,323,False,False,False,361610,SK아이이테크놀로지,13274.04633,23.68984315
26175.0,47850.0,-45.3,False,78.2,22.31,3.87,0.73,True,False,323,False,False,False,160980,싸이맥스,2840.30318,23.91304575
9810.0,11890.0,-17.49,False,5.4,-0.3,0.31,0.43,False,False,323,False,False,False,088980,맥쿼리인프라,46886.4631147,23.8410991
57200.0,178400.0,-67.94,False,97.5,21.44,13.04,0.69,True,True,323,False,False,True,448900,한국피아이엠,3468.514947,23.475947
20950.0,83600.0,-74.94,False,83.9,-3.46,-21.68,0.21,False,False,85,False,False,False,477850,마키나락스,3737.371928,23.16035675
12970.0,39700.0,-67.33,False,67.8,15.49,-0.46,1.2,True,False,323,False,False,False,230240,에치에프알,1759.4498,23.51970175
214500.0,346500.0,-38.1,False,66.6,10.0,4.63,0.42,True,False,323,False,False,False,014680,한솔케미칼,23369.08794,23.29236
44150.0,71797.0,-38.51,False,45.7,-11.61,11.91,0.89,True,True,323,False,False,False,000670,영풍,7999.4417635,23.1992
13290.0,29950.0,-55.63,False,93.6,10.57,-0.97,1.46,True,True,323,False,False,False,368770,파이버프로,4379.4681925,23.091393
57200.0,77700.0,-26.38,False,94.2,8.13,36.19,0.6,True,True,323,False,False,False,425420,티에프이,7186.059342,22.4765725
31700.0,64900.0,-51.16,False,90.1,3.43,21.46,0.3,True,True,323,False,False,False,161580,필옵틱스,7419.4711755,22.79797725
13790.0,23000.0,-40.04,False,99.2,-5.55,16.08,0.17,True,True,323,False,False,False,092790,넥스틸,3637.6798,21.8280199
38350.0,88500.0,-56.67,False,7.5,-2.42,-2.79,0.39,False,False,323,False,False,False,035900,JYP Ent.,13697.775666,22.57722325
48000.0,70800.0,-32.2,False,93.5,10.98,7.5,0.74,True,True,323,False,False,False,083450,GST,8717.39,22.23059375
16380.0,47850.0,-65.77,False,92.0,12.5,7.91,8.11,True,True,323,False,False,True,254490,미래반도체,2338.956,21.77599285
34350.0,69000.0,-50.22,False,99.2,-2.14,-9.37,0.14,False,False,323,False,False,False,251270,넷마블,28772.81505,21.60557875
11370.0,33300.0,-65.86,False,5.8,13.36,-7.03,2.11,True,False,323,False,False,False,228760,지노믹트리,2814.0616664,21.5689973
37950.0,61300.0,-38.09,False,99.6,2.02,35.54,0.21,True,True,323,False,False,False,044490,태웅,7612.8084705,21.42204425
63900.0,131800.0,-51.52,False,86.1,1.59,-0.47,0.37,False,True,323,False,False,False,457190,이수스페셜티케미컬,19521.391312,20.6136145
48900.0,53100.0,-7.91,False,81.8,-0.81,5.84,0.51,False,True,323,True,False,False,089860,롯데렌탈,17991.301754,20.60767125
34400.0,42200.0,-18.48,False,67.3,-1.57,8.35,0.4,True,True,323,False,False,False,078340,컴투스,4244.050863,21.3315125
43350.0,69200.0,-37.36,False,13.3,-4.83,-6.37,0.64,False,False,323,False,False,False,029780,삼성카드,50282.758694,21.1565005
13910.0,40000.0,-65.22,False,96.7,-13.23,43.55,0.44,True,True,244,False,False,False,488280,에스투더블유,1541.5492064,20.41556345
10890.0,19610.0,-44.47,False,64.5,-4.22,-0.46,0.56,False,True,323,False,False,False,003380,하림지주,12309.4177479,20.4809659
12620.0,50600.0,-75.06,False,87.6,-0.08,48.47,0.17,True,True,135,False,False,False,0011A0,액스비스,1177.917988,20.3010607
35300.0,104000.0,-66.06,False,77.1,-6.86,16.5,0.57,True,True,323,False,False,False,354320,알멕,2268.940255,20.13797775
15360.0,29300.0,-47.58,False,80.2,-5.88,16.45,0.88,True,True,323,False,False,False,035510,신세계 I&C,2161.44714,20.3654261
17140.0,30000.0,-42.87,False,88.9,-10.87,23.22,0.38,True,True,323,False,False,False,263860,지니언스,1571.67876,20.0075416
5870.0,7230.0,-18.81,False,73.3,1.73,16.93,0.45,True,True,323,False,False,False,204620,글로벌텍스프리,4097.518139,19.8899029
3765.0,5960.0,-36.83,False,98.1,8.66,21.65,0.18,True,True,323,False,False,True,047770,코데즈컴바인,1434.2346158,19.86591407
6380.0,18730.0,-65.94,False,91.7,4.25,10.57,1.13,True,True,323,False,False,False,010820,퍼스텍,3126.2812258,19.68163405
3635.0,6720.0,-45.91,False,89.4,-2.68,55.67,0.82,True,True,323,False,False,False,261780,아리바이오랩,1107.566082,19.6742849
11280.0,19100.0,-40.94,False,94.9,0.89,-25.3,0.63,False,False,323,False,False,False,189330,씨이랩,1082.7155736,19.861047
30750.0,77600.0,-60.37,False,3.1,-1.91,-7.93,0.38,False,False,323,False,False,False,214150,클래시스,20157.818631,19.40714425
5620.0,16410.0,-65.75,False,98.2,1.08,34.45,0.31,True,True,323,False,False,False,046120,오르비텍,1939.9163109,19.33879265
7440.0,24850.0,-70.06,False,95.1,19.23,18.85,4.43,True,True,323,False,False,False,402490,그린리소스,1248.1254929,19.034232
37000.0,67900.0,-45.51,False,81.7,2.21,39.1,0.19,True,True,323,False,False,False,100840,SNT에너지,7672.570493,19.25897125
4865.0,8160.0,-40.38,False,84.7,-6.44,15.15,0.9,True,True,323,False,False,False,101730,위메이드맥스,4047.6987138,19.23612533
